activitytype_from,activitytype_to,comment,skos_uri,classification_from,classification_to
ai_101,31161A,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_101,311615,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1010_1,31161A,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1010_2,31161A,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1010_3,311615,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1010_4,31161A,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1010_5,31161A,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1010_5,311615,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1010_6,31161A,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1010_7,31161A,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1010_8,31161A,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
A_PCAT,31161A,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
A_PPIG,31161A,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
A_PPLT,311615,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_102,311700,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_1030,311410,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1030,311420,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1030_1,311410,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1030_2,311410,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1030_3,311420,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1030_4,311420,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1030_4,311910,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_0113_27,311420,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1030_5,311420,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1030_6,311420,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1030_7,311420,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1030_8,311420,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_0125_5,311420,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_0111_37,311420,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_0125_19,311420,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_0111_35,311420,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_0111_18,311420,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_0111_13,311420,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1040_1,311224,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1040_2,311224,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1040_3,311224,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1040_4,311224,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1040_5,311224,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
A_VOIL,311225,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1040_6,311225,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_0141_3,31151A,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_0141_4,31151A,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_0144_2,31151A,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_0144_4,31151A,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_105_1,31151A,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
A_MILK,31151A,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_105_2,31151A,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_105_2,311513,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_105_2,311514,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_105_2,311520,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1061_1,311210,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1061_2,311210,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1061_3,311230,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_1061_4,311210,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1061_5,311210,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_0111_17,311210,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1062,311221,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_1071,311810,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1071,3118A0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1072,311300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1072,311300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
A_SUGR,311300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1073_1,311300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1074,3118A0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1074,3118A0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1071,311410,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1071,311520,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1071,311810,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1071,311990,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1079,311910,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1079,311920,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1079,311930,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_1079,311940,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_1079,311990,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1079_1,311920,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_108,311111,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_108,311119,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_1101,312140,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1102,312130,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_1102,312140,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1103,312120,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_1104,312110,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_12,312200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_120,312200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1200,312200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1311,313100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_0149_6,313100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_131,313100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1312,313200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1313,313300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_13,313300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1391,313200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1392,314120,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_1393,314110,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_1394,314900,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_13919,314900,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_14_x,315000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_141,315000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1410,315000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_142,315000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1420,315000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_143,315000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1430,315000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_15,316000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_151,316000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1511,316000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1512,316000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_152,316000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1520,316000,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_161,321100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1610,321100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1621,321200,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_1622,321910,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1622,3219A0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1623,3219A0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1629,321910,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1629,3219A0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_17,322120,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_170,322130,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_1701_6,322110,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_1702,322210,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1702,322220,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1709,322210,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1709,322220,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_1709,322230,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_1709,322291,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_1709,322299,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_1811,323110,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_1812,323120,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_1820,334610,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1920_1,324190,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1920_2,324190,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1920,324110,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1920_3,324110,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1920_4,324110,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1920_5,324110,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_1920_7,324190,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
at_3821_20,325120,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2011,325130,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2011,325180,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2011_1,325110,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2011_1,325120,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2011_1,325190,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2011_2,325180,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2012,325310,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2012_1,325310,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2012_2,325310,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2012_3,325310,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2012_4,325310,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2012_5,325310,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2012_6,325310,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2012_7,325310,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2012_8,325310,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2012_9,325310,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2013_1,325211,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2013_1,3252A0,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2021,325310,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2021,325320,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2022,325510,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2022,325910,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2023,325610,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2023,325620,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_20,3259A0,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_20,325520,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2030,3252A0,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2100,325411,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2100,325412,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2100,325413,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2100,325414,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2211,326210,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2211,326220,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2219,326290,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_2220,326110,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2220,326120,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2220,326130,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2220,326140,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2220,326150,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2220,326160,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2220,326190,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_231,327200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2310,327200,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2391,327100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2392,327100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2393,327100,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2394,327400,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2394,327310,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2394,327320,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2395,327330,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2395,327390,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2396,327991,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_2399,327910,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2399,327992,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2399,327993,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2399,327999,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2399,324121,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2399,324122,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2410,331110,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2410,331200,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2420_1,331410,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2420_1,331490,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2420_2,331410,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2420_2,331490,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2420_3,331410,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2420_3,331420,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2420_3,33291A,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2420_3,332996,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2420_4,331410,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2420_4,331490,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2420_5,331313,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2420_5,331314,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2420_5,33131B,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2431,331510,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_2432,331520,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_2511,332310,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2511,332320,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2512,332410,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2512,332420,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2512,332430,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2513,332410,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2520,33299A,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch,bonsai,bea
ai_2591,33211A,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2591,332114,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2591,332119,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2592,332710,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2592,332720,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2592,332800,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2593,332500,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2593,332200,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2599,332500,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2599,332600,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2599,331200,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2599,332999,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2599,339950,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2610,334413,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2610,334418,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2610,33441A,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_262,334111,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_262,334112,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_262,334118,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_263,334210,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_263,334220,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_263,334290,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2630,334300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2651,334511,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2651,334512,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2651,334513,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2651,334514,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2651,334515,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2651,334516,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2651,33451A,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2651,334290,many-to-many correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch,bonsai,bea
ai_2652,33451A,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2660,334510,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2660,334517,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2670,334300,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_2680,334610,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#broadMatch,bonsai,bea
ai_271,335311,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_271,335312,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_271,335313,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_271,335314,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2720,335911,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
ai_2720,335912,one-to-many correspondence,http://www.w3.org/2004/02/skos/core#narrowMatch,bonsai,bea
